#Area	Non-overlapping_group
ampl145_CIITA_CDS_2_Cds_16811824_UserDefined_(53190356)_UserDefined_(46402392)	grp1
ampl148_CIITA_CDS_4_+_CIITA_CDS_5_UserDefined_(53190358)_UserDefined_(46402394)	grp1
ampl150_CIITA_CDS_4_+_CIITA_CDS_5_UserDefined_(53190358)_UserDefined_(46402394)	grp1
ampl153_CIITA_CDS_7_Cds_16813822_UserDefined_(53190360)_UserDefined_(46402396)	grp1
ampl155_CIITA_CDS_8_Cds_16814620_UserDefined_(53190361)_UserDefined_(46402397)	grp1
ampl157_CIITA_CDS_9_Cds_16812468_UserDefined_(53190362)_UserDefined_(46402398)	grp1
ampl116_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp1
ampl118_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp1
ampl120_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp1
ampl122_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp1
ampl124_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp1
ampl126_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp1
ampl128_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp1
ampl130_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp1
ampl132_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp1
ampl135_CIITA_CDS_12_Cds_16811377_UserDefined_(48331944)_UserDefined_(46402401)	grp1
ampl141_CIITA_CDS_17_+_CIITA_CDS_18_UserDefined_(53190354)_UserDefined_(46402406)	grp1
ampl880_SOCS1_CDS_1_Cds_16811295_UserDefined_(53190709)_UserDefined_(53391506)	grp1
ampl882_SOCS1_CDS_1_Cds_16811295_UserDefined_(53190709)_UserDefined_(53391506)	grp1
ampl884_SOCS1_CDS_1_Cds_16811295_UserDefined_(53190709)_UserDefined_(53391506)	grp1
ampl978_TP53_CDS_8_+_TP53_CDS_7_UserDefined_(53190742)_UserDefined_(43882369)	grp1
ampl976_TP53_CDS_6_Cds_16837290_UserDefined_(49089470)_UserDefined_(32313442)	grp1
ampl972_TP53_CDS_5_+_TP53_CDS_4_+_TP53_CDS_4_UserDefined_(53190741)_UserDefined_(35213997)	grp1
ampl974_TP53_CDS_5_+_TP53_CDS_4_+_TP53_CDS_4_UserDefined_(53190741)_UserDefined_(35213997)	grp1
ampl966_TP53_CDS_3_+_TP53_CDS_3_+_TP53_CDS_2_+_TP53_CDS_1_UserDefined_(49089469)_UserDefined_(35213998)	grp1
ampl968_TP53_CDS_3_+_TP53_CDS_3_+_TP53_CDS_2_+_TP53_CDS_1_UserDefined_(49089469)_UserDefined_(35213998)	grp1
ampl970_TP53_CDS_3_+_TP53_CDS_3_+_TP53_CDS_2_+_TP53_CDS_1_UserDefined_(49089469)_UserDefined_(35213998)	grp1
ampl1028_CD79B_6_+_CD79B_5_UserDefined_(53190342)_UserDefined_(53391512)	grp1
ampl1030_CD79B_6_+_CD79B_5_UserDefined_(53190342)_UserDefined_(53391512)	grp1
ampl1032_CD79B_6_+_CD79B_5_UserDefined_(53190342)_UserDefined_(53391512)	grp1
ampl1034_CD79B_6_+_CD79B_5_UserDefined_(53190342)_UserDefined_(53391512)	grp1
ampl89_CD79B_4_+_CD79B_3_UserDefined_(53190341)_UserDefined_(32313446)	grp1
ampl91_CD79B_4_+_CD79B_3_UserDefined_(53190341)_UserDefined_(32313446)	grp1
ampl93_CD79B_4_+_CD79B_3_UserDefined_(53190341)_UserDefined_(32313446)	grp1
ampl95_CD79B_4_+_CD79B_3_UserDefined_(53190341)_UserDefined_(32313446)	grp1
ampl352_GNA13_CDS_4_Cds_16854782_UserDefined_(53190408)_UserDefined_(46402444)	grp1
ampl354_GNA13_CDS_4_Cds_16854782_UserDefined_(53190408)_UserDefined_(46402444)	grp1
ampl356_GNA13_CDS_4_Cds_16854782_UserDefined_(53190408)_UserDefined_(46402444)	grp1
ampl358_GNA13_CDS_4_Cds_16854782_UserDefined_(53190408)_UserDefined_(46402444)	grp1
ampl348_GNA13_CDS_2_Cds_16852607_UserDefined_(53190406)_UserDefined_(46402446)	grp1
ampl345_GNA13_CDS_1_Cds_16852018_UserDefined_(53190405)_UserDefined_(46402447)	grp1
ampl6_BCL2_CDS_1_Cds_16867824_UserDefined_(53190315)_UserDefined_(53391513)	grp1
ampl8_BCL2_CDS_1_Cds_16867824_UserDefined_(53190315)_UserDefined_(53391513)	grp1
ampl10_BCL2_CDS_1_Cds_16867824_UserDefined_(53190315)_UserDefined_(53391513)	grp1
ampl915_TCF3_CDS_18_Cds_16866354_UserDefined_(53190720)_UserDefined_(53391514)	grp1
ampl913_TCF3_CDS_17_Cds_16866987_UserDefined_(53190719)_UserDefined_(53391515)	grp1
ampl911_TCF3_CDS_16_Cds_16866867_UserDefined_(53190718)_UserDefined_(53391516)	grp1
ampl907_TCF3_CDS_15_+_TCF3_CDS_14_UserDefined_(43753929)_UserDefined_(53391517)	grp1
ampl909_TCF3_CDS_15_+_TCF3_CDS_14_UserDefined_(43753929)_UserDefined_(53391517)	grp1
ampl903_TCF3_CDS_12_+_TCF3_CDS_11_UserDefined_(43753927)_UserDefined_(53391519)	grp1
ampl898_TCF3_CDS_10_+_TCF3_CDS_9_+_TCF3_CDS_8_UserDefined_(53190716)_UserDefined_(53391520)	grp1
ampl900_TCF3_CDS_10_+_TCF3_CDS_9_+_TCF3_CDS_8_UserDefined_(53190716)_UserDefined_(53391520)	grp1
ampl921_TCF3_CDS_6_Cds_16866497_UserDefined_(53190725)_UserDefined_(53391522)	grp1
ampl675_MEF2B_CDS_8_+_MEF2B_CDS_8_UserDefined_(53190680)_UserDefined_(53391528)	grp1
ampl664_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp1
ampl666_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp1
ampl668_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp1
ampl670_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp1
ampl672_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp1
ampl662_MEF2B_CDS_3_Cds_16880604_UserDefined_(53190678)_UserDefined_(53391530)	grp1
ampl660_MEF2B_CDS_2_Cds_16881085_UserDefined_(53190676)_UserDefined_(53391531)	grp1
ampl83_CD79A_2_+_CD79A_2_UserDefined_(53190337)_UserDefined_(32313455)	grp1
ampl86_CD79A_3_Exon_16882095_UserDefined_(53190338)_UserDefined_(32313456)	grp1
ampl1021_CD79A_4_+_CD79A_5_UserDefined_(53190339)_UserDefined_(53391533)	grp1
ampl1023_CD79A_4_+_CD79A_5_UserDefined_(53190339)_UserDefined_(53391533)	grp1
ampl1025_CD79A_4_+_CD79A_5_UserDefined_(53190339)_UserDefined_(53391533)	grp1
ampl999_XPO1_18_Exon_16901548_UserDefined_(53190750)_UserDefined_(53391534)	grp1
ampl997_XPO1_17_Exon_16904239_UserDefined_(53190749)_UserDefined_(53391535)	grp1
ampl992_XPO1_16_+_XPO1_15_UserDefined_(53190748)_UserDefined_(53391536)	grp1
ampl994_XPO1_16_+_XPO1_15_UserDefined_(53190748)_UserDefined_(53391536)	grp1
ampl990_XPO1_13_Exon_16904179_UserDefined_(53190747)_UserDefined_(53391537)	grp1
ampl987_XPO1_12_Exon_16902333_UserDefined_(53190746)_UserDefined_(47591654)	grp1
ampl1037_DUSP2_CDS_4_+_DUSP2_CDS_3_UserDefined_(53190395)_UserDefined_(53391538)	grp1
ampl1039_DUSP2_CDS_4_+_DUSP2_CDS_3_UserDefined_(53190395)_UserDefined_(53391538)	grp1
ampl1041_DUSP2_CDS_4_+_DUSP2_CDS_3_UserDefined_(53190395)_UserDefined_(53391538)	grp1
ampl250_DUSP2_CDS_2_Cds_16905882_UserDefined_(53190394)_UserDefined_(53391539)	grp1
ampl371_IGLL5_CDS_1_+_IGLL5_CDS_1_UserDefined_(53190411)_UserDefined_(46402531)	grp1
ampl276_EP300_CDS_2_Cds_16952285_UserDefined_(52688590)_UserDefined_(53391541)	grp1
ampl278_EP300_CDS_2_Cds_16952285_UserDefined_(52688590)_UserDefined_(53391541)	grp1
ampl280_EP300_CDS_2_Cds_16952285_UserDefined_(52688590)_UserDefined_(53391541)	grp1
ampl301_EP300_CDS_3_Cds_16953978_UserDefined_(53190398)_UserDefined_(53391542)	grp1
ampl308_EP300_CDS_4_Cds_16954932_UserDefined_(52621210)_UserDefined_(53391543)	grp1
ampl311_EP300_CDS_5_Cds_16954830_UserDefined_(52679813)_UserDefined_(53391544)	grp1
ampl313_EP300_CDS_6_Cds_16950813_UserDefined_(52676018)_UserDefined_(53391545)	grp1
ampl317_EP300_CDS_8_Cds_16955162_UserDefined_(52679816)_UserDefined_(53391547)	grp1
ampl319_EP300_CDS_9_Cds_16954772_UserDefined_(52688586)_UserDefined_(53391548)	grp1
ampl253_EP300_CDS_10_Cds_16950863_UserDefined_(52710183)_UserDefined_(53391549)	grp1
ampl256_EP300_CDS_12_Cds_16954220_UserDefined_(52679810)_UserDefined_(53391551)	grp1
ampl258_EP300_CDS_13_Cds_16951938_UserDefined_(52679825)_UserDefined_(53391552)	grp1
ampl260_EP300_CDS_14_Cds_16951242_UserDefined_(52710184)_UserDefined_(53391553)	grp1
ampl262_EP300_CDS_14_Cds_16951242_UserDefined_(52710184)_UserDefined_(53391553)	grp1
ampl265_EP300_CDS_15_+_EP300_CDS_16_UserDefined_(53190396)_UserDefined_(53391554)	grp1
ampl267_EP300_CDS_15_+_EP300_CDS_16_UserDefined_(53190396)_UserDefined_(53391554)	grp1
ampl270_EP300_CDS_17_Cds_16952277_UserDefined_(52674562)_UserDefined_(53391555)	grp1
ampl272_EP300_CDS_18_Cds_16955413_UserDefined_(52688589)_UserDefined_(53391556)	grp1
ampl287_EP300_CDS_24_+_EP300_CDS_25_UserDefined_(53190397)_UserDefined_(53391562)	grp1
ampl289_EP300_CDS_24_+_EP300_CDS_25_UserDefined_(53190397)_UserDefined_(53391562)	grp1
ampl291_EP300_CDS_24_+_EP300_CDS_25_UserDefined_(53190397)_UserDefined_(53391562)	grp1
ampl293_EP300_CDS_26_Cds_16952469_UserDefined_(52679819)_UserDefined_(53391563)	grp1
ampl295_EP300_CDS_27_Cds_16951776_UserDefined_(52621202)_UserDefined_(53391564)	grp1
ampl297_EP300_CDS_28_Cds_16954893_UserDefined_(52621222)_UserDefined_(53391565)	grp1
ampl299_EP300_CDS_29_Cds_16951526_UserDefined_(52636275)_UserDefined_(53391566)	grp1
ampl304_EP300_CDS_30_Cds_16952126_UserDefined_(53190399)_UserDefined_(53391567)	grp1
ampl306_EP300_CDS_30_Cds_16952126_UserDefined_(53190399)_UserDefined_(53391567)	grp1
ampl1043_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1045_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1047_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1049_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1051_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1053_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1055_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1057_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1059_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1061_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1063_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl1065_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp1
ampl728_MYD88_CDS_1_Cds_16961557_UserDefined_(53190685)_UserDefined_(46402549)	grp1
ampl730_MYD88_CDS_1_Cds_16961557_UserDefined_(53190685)_UserDefined_(46402549)	grp1
ampl732_MYD88_CDS_2_Cds_16964799_UserDefined_(53190686)_UserDefined_(32313488)	grp1
ampl734_MYD88_CDS_3_+_MYD88_CDS_3_+_MYD88_CDS_4_UserDefined_(53190687)_UserDefined_(32313489)	grp1
ampl736_MYD88_CDS_3_+_MYD88_CDS_3_+_MYD88_CDS_4_UserDefined_(53190687)_UserDefined_(32313489)	grp1
ampl739_MYD88_CDS_5_+_MYD88_CDS_5_UserDefined_(53190688)_UserDefined_(46402550)	grp1
ampl16_BCL6_CDS_8_Cds_16980532_UserDefined_(53190323)_UserDefined_(53391569)	grp1
ampl1019_BCL6_CDS_7_Cds_16983058_UserDefined_(53190322)_UserDefined_(53391570)	grp1
ampl1017_BCL6_CDS_6_Cds_16981405_UserDefined_(53190321)_UserDefined_(53391571)	grp1
ampl14_BCL6_CDS_5_Cds_16982530_UserDefined_(53190320)_UserDefined_(53391572)	grp1
ampl1015_BCL6_CDS_4_Cds_16982576_UserDefined_(53190319)_UserDefined_(53391573)	grp1
ampl1004_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp1
ampl1006_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp1
ampl1008_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp1
ampl1010_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp1
ampl1012_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp1
ampl1001_BCL6_CDS_2_Cds_16980089_UserDefined_(53190317)_UserDefined_(53391575)	grp1
ampl12_BCL6_CDS_1_Cds_16983045_UserDefined_(53190316)_UserDefined_(53391576)	grp1
ampl373_IRF4_CDS_1_Cds_17020802_UserDefined_(53190412)_UserDefined_(46402651)	grp1
ampl376_IRF4_CDS_2_Cds_17024403_UserDefined_(53190413)_UserDefined_(46402652)	grp1
ampl379_IRF4_CDS_4_Cds_17025612_UserDefined_(53190416)_UserDefined_(53391577)	grp1
ampl381_IRF4_CDS_5_Cds_17021492_UserDefined_(53190417)_UserDefined_(46402655)	grp1
ampl383_IRF4_CDS_6_Cds_17024147_UserDefined_(53190418)_UserDefined_(46402656)	grp1
ampl386_IRF4_CDS_7_Cds_17020820_UserDefined_(53190419)_UserDefined_(46402657)	grp1
ampl388_IRF4_CDS_8_Cds_17020087_UserDefined_(53190420)_UserDefined_(46402658)	grp1
ampl360_HIST1H1C_CDS_1_Cds_17026855_UserDefined_(53190409)_UserDefined_(53391578)	grp1
ampl362_HIST1H1C_CDS_1_Cds_17026855_UserDefined_(53190409)_UserDefined_(53391578)	grp1
ampl364_HIST1H1C_CDS_1_Cds_17026855_UserDefined_(53190409)_UserDefined_(53391578)	grp1
ampl842_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp1
ampl844_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp1
ampl846_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp1
ampl848_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp1
ampl850_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp1
ampl852_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp1
ampl855_PIM1_CDS_5_Cds_17035987_UserDefined_(53190696)_UserDefined_(32313492)	grp1
ampl857_PIM1_CDS_6_Cds_17037046_UserDefined_(53190697)_UserDefined_(46402677)	grp1
ampl1210_PRDM1_CDS_1_Cds_17038254_UserDefined_(53190704)_UserDefined_(53391580)	grp1
ampl864_PRDM1_CDS_2_Cds_17044027_UserDefined_(43766021)_UserDefined_(53391581)	grp1
ampl867_PRDM1_CDS_3_Cds_17040127_UserDefined_(53190705)_UserDefined_(53391582)	grp1
ampl869_PRDM1_CDS_4_Cds_17039099_UserDefined_(53190706)_UserDefined_(53391583)	grp1
ampl1212_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp1
ampl1214_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp1
ampl1216_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp1
ampl1218_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp1
ampl1220_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp1
ampl1222_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp1
ampl872_PRDM1_CDS_6_Cds_17040266_UserDefined_(43772792)_UserDefined_(53391585)	grp1
ampl874_PRDM1_CDS_7_Cds_17037878_UserDefined_(53190708)_UserDefined_(53391586)	grp1
ampl876_PRDM1_CDS_7_Cds_17037878_UserDefined_(53190708)_UserDefined_(53391586)	grp1
ampl878_PRDM1_CDS_7_Cds_17037878_UserDefined_(53190708)_UserDefined_(53391586)	grp1
ampl924_TNFAIP3_CDS_1_Cds_17045076_UserDefined_(53190727)_UserDefined_(53391587)	grp1
ampl927_TNFAIP3_CDS_2_Cds_17048699_UserDefined_(53190728)_UserDefined_(32313495)	grp1
ampl929_TNFAIP3_CDS_3_+_TNFAIP3_CDS_4_UserDefined_(43753976)_UserDefined_(32313496)	grp1
ampl931_TNFAIP3_CDS_3_+_TNFAIP3_CDS_4_UserDefined_(43753976)_UserDefined_(32313496)	grp1
ampl934_TNFAIP3_CDS_5_Cds_17048389_UserDefined_(53190729)_UserDefined_(32313497)	grp1
ampl936_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp1
ampl938_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp1
ampl940_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp1
ampl942_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp1
ampl944_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp1
ampl946_TNFAIP3_CDS_7_Cds_17044986_UserDefined_(53190731)_UserDefined_(32313499)	grp1
ampl948_TNFAIP3_CDS_8_Cds_17045096_UserDefined_(43766212)_UserDefined_(53391588)	grp1
ampl72_CARD11_9_Exon_17050410_UserDefined_(53190333)_UserDefined_(32313517)	grp1
ampl70_CARD11_8_Exon_17050411_UserDefined_(53190332)_UserDefined_(32313518)	grp1
ampl68_CARD11_7_Exon_17050412_UserDefined_(53190331)_UserDefined_(32313519)	grp1
ampl66_CARD11_6_Exon_17050413_UserDefined_(53190330)_UserDefined_(32313520)	grp1
ampl62_CARD11_5_Exon_17050414_UserDefined_(52675958)_UserDefined_(32313521)	grp1
ampl64_CARD11_5_Exon_17050414_UserDefined_(52675958)_UserDefined_(32313521)	grp1
ampl60_CARD11_4_Exon_17050415_UserDefined_(53190329)_UserDefined_(32313522)	grp1
ampl52_BRAF_15_Exon_17067949_UserDefined_(53190325)_UserDefined_(32313528)	grp1
ampl322_EZH2_16_Exon_17072371_UserDefined_(53190401)_UserDefined_(32313546)	grp1
ampl678_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl680_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl682_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl684_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl686_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl688_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl690_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl692_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl694_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl696_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl698_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl700_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl702_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl704_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl706_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl708_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp1
ampl712_MYC_CDS_2_Cds_17081902_UserDefined_(53190683)_UserDefined_(47592374)	grp1
ampl714_MYC_CDS_2_Cds_17081902_UserDefined_(53190683)_UserDefined_(47592374)	grp1
ampl716_MYC_CDS_2_Cds_17081902_UserDefined_(53190683)_UserDefined_(47592374)	grp1
ampl718_MYC_CDS_2_Cds_17081902_UserDefined_(53190683)_UserDefined_(47592374)	grp1
ampl721_MYC_CDS_3_Cds_17080499_UserDefined_(53190684)_UserDefined_(47592375)	grp1
ampl723_MYC_CDS_3_Cds_17080499_UserDefined_(53190684)_UserDefined_(47592375)	grp1
ampl725_MYC_CDS_3_Cds_17080499_UserDefined_(53190684)_UserDefined_(47592375)	grp1
ampl105_CDKN2A_3_+_CDKN2A_3_UserDefined_(53190344)_UserDefined_(53391591)	grp1
ampl107_CDKN2A_3_+_CDKN2A_3_UserDefined_(53190344)_UserDefined_(53391591)	grp1
ampl110_CDKN2A_3_UserDefined_(53190345)_UserDefined_(53391592)	grp1
ampl102_CDKN2A_2_ThreeUtrExon_17087325_UserDefined_(52609405)_UserDefined_(37356880)	grp1
ampl97_CDKN2A_1_+_CDKN2A_1_UserDefined_(53190343)_UserDefined_(53391593)	grp1
ampl99_CDKN2A_1_+_CDKN2A_1_UserDefined_(53190343)_UserDefined_(53391593)	grp1
ampl112_CDKN2B_CDS_1_UserDefined_(53190346)_UserDefined_(53391594)	grp1
ampl748_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl750_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl752_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl754_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl756_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl758_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl760_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl762_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl764_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl766_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl768_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl770_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl772_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl774_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl776_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl778_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp1
ampl1201_NOTCH1_28_Exon_17106807_UserDefined_(53190691)_UserDefined_(53391596)	grp1
ampl745_NOTCH1_27_Exon_17103682_UserDefined_(53190690)_UserDefined_(32313578)	grp1
ampl741_NOTCH1_26_Exon_17103662_UserDefined_(53190689)_UserDefined_(47592476)	grp1
ampl743_NOTCH1_26_Exon_17103662_UserDefined_(53190689)_UserDefined_(47592476)	grp1
ampl56_BTK_15_Exon_17119167_UserDefined_(53190327)_UserDefined_(32313604)	grp1
ampl54_BTK_14_Exon_17116716_UserDefined_(53190326)_UserDefined_(32313605)	grp1
ampl1105_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp2
